return,lag_1,lag_5,ma_20,volatility_10,VIX,NASDAQ,TNX,Adj Close
0.052182255927389114,-0.7474745146671584,-0.7496945903753031,-0.7508959271840182,0.4198125041156295,-0.15006777341014166,0.03415095196535159,1.9108679159301702,0.7150992751121521
-0.5654338756517938,-0.7473848425048921,-0.7492877474458151,-0.7513071604668828,-0.10256730634773721,-0.22478552025710116,0.06102045970538381,1.8985312204022295,0.7057269215583801
-0.363785296211911,-0.7478330949889676,-0.7501466332834539,-0.751693262302225,-0.2141338327624955,-0.21363357647138678,0.061899439592574414,1.920891320197141,0.7001030445098877
1.4727847582967806,-0.7481020687150075,-0.7496041904179771,-0.7518463334453379,-0.2225154429187754,-0.20917271387484668,0.06615610312855902,1.933998622604132,0.7272823452949524
2.326319797764444,-0.7468021615975007,-0.7495589875645461,-0.7519811267625998,0.31994039612434466,-0.26939308269432266,0.10170408027653528,1.9239752183371606,0.7713320851325989
-1.1479156691296597,-0.7446953903162196,-0.7494685588595392,-0.7521113502238342,0.44217666542065975,-0.31734629207894927,0.09700569367169978,1.8946759800712512,0.7497761249542236
0.3415176991835789,-0.7457263493641417,-0.7499205931433859,-0.7520450960292102,0.4392589064649842,-0.2838904607218062,0.10718318925731515,1.8985312204022295,0.7572740912437439
0.8719555595402199,-0.7453677433858773,-0.7501918361368849,-0.7519856956015537,0.31283362100654766,-0.2705082983434577,0.10944093335719274,1.8915920819312315,0.7750809192657471
1.9423919078357892,-0.7445160944538805,-0.748880962011689,-0.7518303404022043,0.5327355889669626,-0.28054502648003704,0.13299975120609886,1.8630638182003272,0.8144443035125732
1.2475775004043432,-0.7426334579667887,-0.7467564164013575,-0.7516801246199794,0.5483495149996587,-0.31846129502244835,0.15186018245016944,1.8561246797293292,0.841389536857605
0.44085386319282743,-0.741344745615979,-0.7477960734059673,-0.7513694149477615,0.5205932330580355,-0.3753360168945193,0.1471305320917556,1.8599799200603075,0.8519330620765686
0.8125909522510679,-0.740840479388377,-0.7474344419542146,-0.7511043984598575,0.36198999806509224,-0.37422080124538426,0.15958374571223263,1.8946759800712512,0.8706772327423096
0.7095329991258769,-0.7399440000766816,-0.7465756078624014,-0.7507434256020025,0.21199389741931707,-0.33518931705383787,0.16475054395604688,1.9270594841331339,0.8875477313995361
0.15621929502421744,-0.7391371330621899,-0.7446770880182976,-0.7502956382656939,0.21806704072268154,-0.24597397947375893,0.17440614182948846,1.920891320197141,0.8922334313392639
0.8973158647338539,-0.7389130296258903,-0.743377503107387,-0.7498227184647897,-0.08839170547360839,-0.34076518259387706,0.22015841206614725,1.8661480839963005,0.913790225982666
1.5592765931661134,-0.7378820306679263,-0.7428689825053602,-0.7492355675193033,-0.5499091322680673,-0.26381700444864753,0.23264278050726334,1.8245125178584052,0.9512788653373718
-0.6697565076682789,-0.7360890577909491,-0.7419649398105796,-0.7487055348340876,-0.21964327430170394,-0.008438576554531913,0.19197266762058474,1.8306806817943981,0.9362826943397522
-2.5655505817937634,-0.7368062811503472,-0.7411512654506762,-0.7482783082174971,0.8200741531282615,0.09973500164957066,0.1340394071787531,1.8530404139333558,0.8763008117675781
2.3418286544914024,-0.739675040604228,-0.7409252713068976,-0.7477482734981347,0.9251696875814956,-0.05304613899175343,0.17196996557504177,1.8815686776642602,0.9297224879264832
-2.0293881584010864,-0.7371200367938923,-0.7398855740555346,-0.747334756449626,1.2661658741681237,-0.16010450154672098,0.11845393582171906,1.8622928436653223,0.8828608393669128
-0.34264907456787036,-0.7393612935128347,-0.7380774742921333,-0.7469418009926125,1.2743528314800854,-0.16679558273589482,0.08183972306389999,1.8885078161352582,0.8763008117675781
-0.5127743840665081,-0.739675040604228,-0.7388007486947109,-0.7465511298824278,1.2510518918407239,-0.14560691081360153,0.06094017612912164,1.8977602458672247,0.8659913539886475
0.11889546991311009,-0.740168112065133,-0.7416937111909211,-0.7461376122527345,1.211293571709136,-0.17571709522333953,0.08074200583460024,1.8653771094612956,0.8697397708892822
-0.8228647892219709,-0.7399888361578147,-0.7391171514201197,-0.7458320411258639,1.2355644059072357,-0.1824081764125134,0.08965250240324772,1.900844511663198,0.8526363372802734
-1.1727818619012131,-0.7408068437753754,-0.7413773170898166,-0.7456932502742996,1.1872889010829661,-0.1534132076519108,0.05456857957667831,1.946335318132072,0.8282680511474609
3.801880245615072,-0.7419723082159798,-0.7416937111909211,-0.745303722499899,2.0010714311063613,0.03951463283009468,0.006063356098096015,1.9756341887420275,0.9095715284347534
-0.5160693561265524,-0.7380837987344601,-0.7421909425786626,-0.7449587435569547,1.994170449147733,-0.03966376390776901,0.06813715756262126,1.959442620539063,0.8987942934036255
0.6754907338723622,-0.7385992426244553,-0.7420101541630831,-0.7446166192484174,1.6487738884159164,0.0038285828803174726,0.08232599970492352,1.9918261246009457,0.9154300689697266
-2.853914530386166,-0.7378036017345505,-0.7428350631166784,-0.7445298033170019,1.7410751386721723,0.03170833599178541,0.05173087650798144,1.9756341887420275,0.8500586748123169
